KEY,NUCLIDE,METHOD,< VALUE_Bq/kg,VALUE_Bq/kg,BASIS,ERROR%,NUMBER,DATE_OF_ENTRY
"BLRPC2021002","K40","LRPC04",,92.3,"W",5.35,,"05/24/22 00:00:00"
"BLRPC2021003","CS137","LRPC04",,1.91,"W",5.29,,"05/24/22 00:00:00"
"BLRPC2021003","K40","LRPC04",,87,"W",3.98,,"05/24/22 00:00:00"
"BLRPC2021004","CS137","LRPC04",,2.42,"W",4.42,,"05/24/22 00:00:00"
"BLRPC2021004","K40","LRPC04",,109,"W",3.71,,"05/24/22 00:00:00"
"BIMGW2021001","CS137","IMGW03",,8.789999999999999,"D",18,,"05/24/22 00:00:00"
"BIMGW2021002","CS137","IMGW03",,12.48,"D",9,,"05/24/22 00:00:00"
"BIMGW2021003","CS137","IMGW03",,13.87,"D",17,,"05/24/22 00:00:00"
"BIMGW2021004","CS137","IMGW03",,9.32,"D",17,,"05/24/22 00:00:00"
"BIMGW2021005","CS137","IMGW03",,19.59,"D",4,,"05/24/22 00:00:00"
"BIMGW2021006","CS137","IMGW03",,1.57,"D",,,"05/24/22 00:00:00"
"BIMGW2021007","CS137","IMGW03",,2.73,"D",31,,"05/24/22 00:00:00"
"BIMGW2021008","CS137","IMGW03",,11.18,"D",13,,"05/24/22 00:00:00"
"BIMGW2021009","CS137","IMGW03",,0.64,"D",,,"05/24/22 00:00:00"
"BIMGW2021010","CS137","IMGW03",,6.72,"D",19,,"05/24/22 00:00:00"
"BIMGW2021011","CS137","IMGW03",,0.78,"D",,,"05/24/22 00:00:00"
"BIMGW2021012","CS137","IMGW03",,1.16,"D",,,"05/24/22 00:00:00"
"BCLOR2021001","K40","CLOR01",,118,"W",4.6,,"05/24/22 00:00:00"
"BCLOR2021001","CS137","CLOR01",,2.03,"W",6.2,,"05/24/22 00:00:00"
"BCLOR2021001","RA226","CLOR06",,0.074,"W",6.8,,"05/24/22 00:00:00"
"BCLOR2021002","K40","CLOR01",,149,"W",5.4,,"05/24/22 00:00:00"
"BCLOR2021002","CS137","CLOR01",,2.75,"W",5.8,,"05/24/22 00:00:00"
"BCLOR2021002","RA226","CLOR06",,0.077,"W",5.2,,"05/24/22 00:00:00"
"BCLOR2021003","K40","CLOR01",,116,"W",5.1,,"05/24/22 00:00:00"
"BCLOR2021003","CS137","CLOR01",,2.12,"W",5.2,,"05/24/22 00:00:00"
"BCLOR2021003","RA226","CLOR06",,0.075,"W",5.3,,"05/24/22 00:00:00"
"BCLOR2021004","K40","CLOR01",,116,"W",5,,"05/24/22 00:00:00"
"BCLOR2021004","CS137","CLOR01",,2.04,"W",4.9,,"05/24/22 00:00:00"
"BCLOR2021004","RA226","CLOR06",,0.075,"W",5.3,,"05/24/22 00:00:00"
"BCLOR2021005","K40","CLOR01",,120,"W",5.1,,"05/24/22 00:00:00"
"BCLOR2021005","CS137","CLOR01",,2.08,"W",6.7,,"05/24/22 00:00:00"
"BCLOR2021005","RA226","CLOR06",,0.076,"W",5.3,,"05/24/22 00:00:00"
"BCLOR2021006","K40","CLOR01",,124.6,"W",4.9,,"05/24/22 00:00:00"
"BCLOR2021006","CS137","CLOR01",,2.31,"W",6.1,,"05/24/22 00:00:00"
"BCLOR2021006","RA226","CLOR06",,0.024,"W",12.5,,"05/24/22 00:00:00"
"BCLOR2021007","K40","CLOR01",,120.5,"W",4.9,,"05/24/22 00:00:00"
"BCLOR2021007","CS137","CLOR01",,2.34,"W",4.7,,"05/24/22 00:00:00"
"BCLOR2021007","RA226","CLOR06",,0.022,"W",13.6,,"05/24/22 00:00:00"
"BCLOR2021008","K40","CLOR01",,134.4,"W",4.9,,"05/24/22 00:00:00"
"BCLOR2021008","CS137","CLOR01",,2.51,"W",6,,"05/24/22 00:00:00"
"BCLOR2021008","RA226","CLOR06",,0.022,"W",13.6,,"05/24/22 00:00:00"
"BCLOR2021009","K40","CLOR01",,120,"W",4.9,,"05/24/22 00:00:00"
"BCLOR2021009","CS137","CLOR01",,2.43,"W",5.8,,"05/24/22 00:00:00"
"BCLOR2021009","RA226","CLOR06",,0.024,"W",12.5,,"05/24/22 00:00:00"
"BCLOR2021010","K40","CLOR01",,127,"W",5.1,,"05/24/22 00:00:00"
"BCLOR2021010","CS137","CLOR01",,2.28,"W",6.6,,"05/24/22 00:00:00"
"BCLOR2021010","RA226","CLOR06",,0.026,"W",11.5,,"05/24/22 00:00:00"
"BCLOR2021011","K40","CLOR01",,118.9,"W",5,,"05/24/22 00:00:00"
"BCLOR2021011","CS137","CLOR01",,2.5,"W",6,,"05/24/22 00:00:00"
"BCLOR2021011","RA226","CLOR06",,0.026,"W",11.5,,"05/24/22 00:00:00"
"BCLOR2021012","K40","CLOR01",,121,"W",5.4,,"05/24/22 00:00:00"
"BCLOR2021012","CS137","CLOR01",,3.16,"W",6.3,,"05/24/22 00:00:00"
"BCLOR2021012","RA226","CLOR06",,0.092,"W",4.3,,"05/24/22 00:00:00"
"BCLOR2021013","K40","CLOR01",,127,"W",5.3,,"05/24/22 00:00:00"
"BCLOR2021013","CS137","CLOR01",,3.57,"W",5.9,,"05/24/22 00:00:00"
"BCLOR2021013","RA226","CLOR06",,0.093,"W",4.3,,"05/24/22 00:00:00"
"BCLOR2021014","K40","CLOR01",,115,"W",5.1,,"05/24/22 00:00:00"
"BCLOR2021014","CS137","CLOR01",,3.64,"W",5.2,,"05/24/22 00:00:00"
"BCLOR2021014","RA226","CLOR06",,0.082,"W",6.1,,"05/24/22 00:00:00"
"BCLOR2021015","K40","CLOR01",,119,"W",5.4,,"05/24/22 00:00:00"
"BCLOR2021015","CS137","CLOR01",,3.33,"W",6.3,,"05/24/22 00:00:00"
"BCLOR2021015","RA226","CLOR06",,0.076,"W",5.3,,"05/24/22 00:00:00"
"BCLOR2021016","K40","CLOR01",,114,"W",5.5,,"05/24/22 00:00:00"
"BCLOR2021016","CS137","CLOR01",,3.01,"W",6.6,,"05/24/22 00:00:00"
"BCLOR2021016","RA226","CLOR06",,0.077,"W",6.5,,"05/24/22 00:00:00"
"BCLOR2021017","K40","CLOR01",,118,"W",5.6,,"05/24/22 00:00:00"
"BCLOR2021017","CS137","CLOR01",,2.67,"W",7.5,,"05/24/22 00:00:00"
"BCLOR2021017","RA226","CLOR06",,0.08,"W",6.3,,"05/24/22 00:00:00"
"BCLOR2021018","K40","CLOR01",,86.40000000000001,"W",4.4,,"05/24/22 00:00:00"
"BCLOR2021018","CS137","CLOR01",,2.63,"W",5.3,,"05/24/22 00:00:00"
"BCLOR2021018","RA226","CLOR06",,0.054,"W",5.6,,"05/24/22 00:00:00"
"BCLOR2021019","K40","CLOR01",,94.90000000000001,"W",4.9,,"05/24/22 00:00:00"
"BCLOR2021019","CS137","CLOR01",,2.57,"W",5.4,,"05/24/22 00:00:00"
"BCLOR2021019","RA226","CLOR06",,0.052,"W",5.8,,"05/24/22 00:00:00"
"BCLOR2021020","K40","CLOR01",,93.8,"W",4.9,,"05/24/22 00:00:00"
"BCLOR2021020","CS137","CLOR01",,2.78,"W",4.7,,"05/24/22 00:00:00"
"BCLOR2021020","RA226","CLOR06",,0.046,"W",6.5,,"05/24/22 00:00:00"
"BCLOR2021021","K40","CLOR01",,109,"W",5.5,,"05/24/22 00:00:00"
"BCLOR2021021","CS137","CLOR01",,3.27,"W",4.9,,"05/24/22 00:00:00"
"BCLOR2021021","RA226","CLOR06",,0.058,"W",5.2,,"05/24/22 00:00:00"
"BCLOR2021022","K40","CLOR01",,105,"W",5.4,,"05/24/22 00:00:00"
"BCLOR2021022","CS137","CLOR01",,2.66,"W",5.6,,"05/24/22 00:00:00"
"BCLOR2021022","RA226","CLOR06",,0.06,"W",6.7,,"05/24/22 00:00:00"
"BCLOR2021023","K40","CLOR01",,101,"W",5.2,,"05/24/22 00:00:00"
"BCLOR2021023","CS137","CLOR01",,2.14,"W",5.1,,"05/24/22 00:00:00"
"BCLOR2021023","RA226","CLOR06",,0.05,"W",6,,"05/24/22 00:00:00"
"BSTUK2021001","K40","STUK01",,78.3629468346392,"W",7.1,,"05/24/22 00:00:00"
"BSTUK2021002","K40","STUK01",,95.1918815432831,"W",11,,"05/24/22 00:00:00"
"BSTUK2021003","K40","STUK01",,93.2095354253595,"W",8.199999999999999,,"05/24/22 00:00:00"
"BCLOR2020008","K40","CLOR01",,128.4,"W",2.82,,"04/22/22 00:00:00"
"BCLOR2020008","CS137","CLOR01",,3.54,"W",3.31,,"04/22/22 00:00:00"
"BCLOR2020008","RA226","CLOR06",,0.08,"W",6.3,,"04/22/22 00:00:00"
"BCLOR2020009","K40","CLOR01",,120.8,"W",2.84,,"04/22/22 00:00:00"
"BCLOR2020009","CS137","CLOR01",,3.56,"W",3.15,,"04/22/22 00:00:00"
"BCLOR2020009","RA226","CLOR06",,0.078,"W",5.1,,"04/22/22 00:00:00"
"BCLOR2020010","K40","CLOR01",,117.9,"W",2.81,,"04/22/22 00:00:00"
"BCLOR2020010","CS137","CLOR01",,3.89,"W",3.02,,"04/22/22 00:00:00"
"BCLOR2020010","RA226","CLOR06",,0.09,"W",4.4,,"04/22/22 00:00:00"
"BCLOR2020011","K40","CLOR01",,120.2,"W",2.84,,"04/22/22 00:00:00"
"BCLOR2020011","CS137","CLOR01",,2.92,"W",3.67,,"04/22/22 00:00:00"
"BCLOR2020011","RA226","CLOR06",,0.081,"W",4.9,,"04/22/22 00:00:00"
"BCLOR2020012","K40","CLOR01",,119.6,"W",2.86,,"04/22/22 00:00:00"
"BCLOR2020012","CS137","CLOR01",,3.39,"W",3.31,,"04/22/22 00:00:00"
"BCLOR2020012","RA226","CLOR06",,0.076,"W",5.3,,"04/22/22 00:00:00"
"BCLOR2020013","K40","CLOR01",,112.5,"W",2.72,,"04/22/22 00:00:00"
"BCLOR2020013","CS137","CLOR01",,2.12,"W",3.85,,"04/22/22 00:00:00"
"BCLOR2020013","RA226","CLOR06",,0.021,"W",14.3,,"04/22/22 00:00:00"
"BCLOR2020014","K40","CLOR01",,128.7,"W",2.62,,"04/22/22 00:00:00"
"BCLOR2020014","CS137","CLOR01",,2.6,"W",3.14,,"04/22/22 00:00:00"
"BCLOR2020014","RA226","CLOR06",,0.022,"W",13.6,,"04/22/22 00:00:00"
"BCLOR2020015","K40","CLOR01",,135.4,"W",2.71,,"04/22/22 00:00:00"
"BCLOR2020015","CS137","CLOR01",,2.19,"W",3.03,,"04/22/22 00:00:00"
"BCLOR2020015","RA226","CLOR06",,0.021,"W",14.3,,"04/22/22 00:00:00"
"BCLOR2020016","K40","CLOR01",,128.2,"W",2.51,,"04/22/22 00:00:00"
"BCLOR2020016","CS137","CLOR01",,2.47,"W",2.89,,"04/22/22 00:00:00"
"BCLOR2020016","RA226","CLOR06",,0.024,"W",12.5,,"04/22/22 00:00:00"
"BCLOR2020017","K40","CLOR01",,131,"W",2.45,,"04/22/22 00:00:00"
"BCLOR2020017","CS137","CLOR01",,3.18,"W",2.25,,"04/22/22 00:00:00"
"BCLOR2020017","RA226","CLOR06",,0.021,"W",14.3,,"04/22/22 00:00:00"
"BCLOR2020018","K40","CLOR01",,127.8,"W",2.61,,"04/22/22 00:00:00"
"BCLOR2020018","CS137","CLOR01",,2.57,"W",0.16,,"04/22/22 00:00:00"
"BCLOR2020019","K40","CLOR01",,96.90000000000001,"W",2.58,,"04/22/22 00:00:00"
"BCLOR2020019","CS137","CLOR01",,3.11,"W",2.62,,"04/22/22 00:00:00"
"BCLOR2020019","RA226","CLOR06",,0.064,"W",6.3,,"04/22/22 00:00:00"
"BCLOR2020020","K40","CLOR01",,96,"W",2.98,,"04/22/22 00:00:00"
"BCLOR2020020","CS137","CLOR01",,2.62,"W",2.92,,"04/22/22 00:00:00"
"BCLOR2020020","RA226","CLOR06",,0.067,"W",6,,"04/22/22 00:00:00"
"BCLOR2020021","K40","CLOR01",,108.2,"W",2.55,,"04/22/22 00:00:00"
"BCLOR2020021","CS137","CLOR01",,3.34,"W",2.6,,"04/22/22 00:00:00"
"BCLOR2020021","RA226","CLOR06",,0.058,"W",6.9,,"04/22/22 00:00:00"
"BCLOR2020022","K40","CLOR01",,93.40000000000001,"W",2.74,,"04/22/22 00:00:00"
"BCLOR2020022","CS137","CLOR01",,2.25,"W",3.4,,"04/22/22 00:00:00"
"BCLOR2020022","RA226","CLOR06",,0.06900000000000001,"W",4.3,,"04/22/22 00:00:00"
"BCLOR2020023","K40","CLOR01",,97.40000000000001,"W",2.72,,"04/22/22 00:00:00"
"BCLOR2020023","CS137","CLOR01",,2.74,"W",2.98,,"04/22/22 00:00:00"
"BCLOR2020023","RA226","CLOR06",,0.061,"W",4.9,,"04/22/22 00:00:00"
"BSTUK2021004","K40","STUK01",,103.43842148694,"W",11,,"05/24/22 00:00:00"
"BSTUK2021001","CS137","STUK01",,2.28909478655453,"W",7.1,,"05/24/22 00:00:00"
"BSTUK2021002","CS137","STUK01",,1.92594570955595,"W",6.5,,"05/24/22 00:00:00"
"BSTUK2021003","CS137","STUK01",,2.31235337470928,"W",6,,"05/24/22 00:00:00"
"BSTUK2021004","CS137","STUK01",,2.36088421535541,"W",6.5,,"05/24/22 00:00:00"
"BSTUK2021007","K40","STUK01",,116.21435839848,"W",6.4,,"05/24/22 00:00:00"
"BSTUK2021008","K40","STUK01",,112.559978716572,"W",7.4,,"05/24/22 00:00:00"
"BSTUK2021007","CS137","STUK01",,6.09798579018959,"W",9,,"05/24/22 00:00:00"
"BSTUK2021008","CS137","STUK01",,3.75351141978763,"W",5.3,,"05/24/22 00:00:00"
"BSTUK2021005","CS137","STUK01",,1.57232510315265,"W",5.5,,"05/24/22 00:00:00"
"BSTUK2021005","K40","STUK01",,75.2,"W",7.5,,"05/24/22 00:00:00"
"BSTUK2021005","SR90","STUK05",,0.0398,"W",8,,"05/24/22 00:00:00"
"BSTUK2021009","CS137","STUK01",,6.48,"W",9,,"05/24/22 00:00:00"
"BSTUK2021009","K40","STUK01",,125.1,"W",6.5,,"05/24/22 00:00:00"
"BSTUK2021011","CS137","STUK01",,10.79,"D",7.5,,"05/24/22 00:00:00"
"BSTUK2021011","K40","STUK01",,598,"D",8,,"05/24/22 00:00:00"
"BSTUK2021011","BE7","STUK01",,26.2,"D",6,,"05/24/22 00:00:00"
"BSTUK2021014","CS137","STUK01",,6.77,"D",12,,"05/24/22 00:00:00"
"BSTUK2021014","K40","STUK01",,221.7,"D",11.5,,"05/24/22 00:00:00"
"BSTUK2021014","AG110M","STUK01",,1.26,"D",12.5,,"05/24/22 00:00:00"
"BSTUK2021014","SR90","STUK05",,9.380000000000001,"D",4.8,,"05/24/22 00:00:00"
"BSTUK2021013","CS137","STUK01",,0.62,"D",12.5,,"05/24/22 00:00:00"
"BSTUK2021013","K40","STUK01",,56.1,"D",8.5,,"05/24/22 00:00:00"
"BSTUK2021013","SR90","STUK05",,9.4,"D",5.5,,"05/24/22 00:00:00"
"BSTUK2021006","CS137","STUK01",,2.17,"W",4.8,,"05/24/22 00:00:00"
"BSTUK2021006","K40","STUK01",,85.40000000000001,"W",6,,"05/24/22 00:00:00"
"BSTUK2021006","SR90","STUK05",,0.0216,"W",10.5,,"05/24/22 00:00:00"
"BSTUK2021010","CS137","STUK01",,6.76,"W",8.5,,"05/24/22 00:00:00"
"BSTUK2021010","K40","STUK01",,114.6,"W",11.5,,"05/24/22 00:00:00"
"BSTUK2021012","K40","STUK01",,621,"D",8,,"05/24/22 00:00:00"
"BSTUK2021012","CS137","STUK01",,10.82,"D",5,,"05/24/22 00:00:00"
"BSTUK2021012","CO60","STUK01",,0.439,"D",9.5,,"05/24/22 00:00:00"
"BSTUK2021012","BE7","STUK01",,22.3,"D",6,,"05/24/22 00:00:00"
"BSTUK2021012","SR90","STUK05",,5.1,"D",5,,"05/24/22 00:00:00"
"BSTUK2021012","PU238","STUK03","<",0.0163,"D",,,"05/24/22 00:00:00"
"BSTUK2021012","PU239240","STUK03",,0.0426,"D",13.5,,"05/24/22 00:00:00"
"BRISO2021001","CS137","RISO01",,0.484,"W",11,,"05/24/22 00:00:00"
"BRISO2021002","CS137","RISO01",,0.54,"W",11,,"05/24/22 00:00:00"
"BRISO2021003","CS137","RISO01",,0.546,"W",11,,"05/24/22 00:00:00"
"BRISO2021004","CS137","RISO01",,0.334,"W",11,,"05/24/22 00:00:00"
"BRISO2021005","CS137","RISO01",,1.573,"W",11,,"05/24/22 00:00:00"
"BRISO2021006","CS137","RISO01",,1.292,"W",11,,"05/24/22 00:00:00"
"BRISO2021007","CS137","RISO01",,0.312,"W",11,,"05/24/22 00:00:00"
"BRISO2021008","CS137","RISO01",,0.099,"W",11,,"05/24/22 00:00:00"
"BRISO2021009","CS137","RISO01",,3.722,"W",11,,"05/24/22 00:00:00"
"BRISO2021010","CS137","RISO01",,2.329,"W",11,,"05/24/22 00:00:00"
"BRISO2021011","CS137","RISO01",,0.409,"W",11,,"05/24/22 00:00:00"
"BEBRS2021001","K40","EBRS01",,894,"D",4,,"05/24/22 00:00:00"
"BEBRS2021001","CS137","EBRS01",,11,"D",5,,"05/24/22 00:00:00"
"BEBRS2021002","K40","EBRS01",,818,"D",4,,"05/24/22 00:00:00"
"BEBRS2021002","CS137","EBRS01",,7.7,"D",5,,"05/24/22 00:00:00"
"BEBRS2021003","K40","EBRS01",,86,"W",4,,"05/24/22 00:00:00"
"BEBRS2021003","CS137","EBRS01",,2.2,"W",5,,"05/24/22 00:00:00"
"BEBRS2021004","K40","EBRS01",,84,"W",4,,"05/24/22 00:00:00"
"BEBRS2021004","CS137","EBRS01",,1.5,"W",4,,"05/24/22 00:00:00"
"BEBRS2021005","K40","EBRS01",,92,"W",4,,"05/24/22 00:00:00"
"BEBRS2021005","CS137","EBRS01",,2,"W",5,,"05/24/22 00:00:00"
"BIMGW2021013","CS137","IMGW03",,0.99,"W",25.25252525252525,,"05/24/22 00:00:00"
"BIMGW2021014","CS137","IMGW03",,0.89,"W",28.08988764044944,,"05/24/22 00:00:00"
"BIMGW2021015","CS137","IMGW03",,1.71,"W",18.4,,"05/24/22 00:00:00"
"BIMGW2021016","CS137","IMGW03",,1.3,"W",18.46153846153846,,"05/24/22 00:00:00"
"BIMGW2021017","CS137","IMGW03",,1.15,"W",19.1304347826087,,"05/24/22 00:00:00"
"BIMGW2021018","CS137","IMGW03",,0.78,"W",20.51282051282051,,"05/24/22 00:00:00"
"BIMGW2021019","CS137","IMGW03",,2.77,"W",8.664259927797834,,"05/24/22 00:00:00"
"BIMGW2021020","CS137","IMGW03",,1.31,"W",15.26717557251908,,"05/24/22 00:00:00"
"BIMGW2021021","CS137","IMGW03",,1.81,"W",13.8121546961326,,"05/24/22 00:00:00"
"BIMGW2021022","CS137","IMGW03",,1.11,"W",20.72072072072072,,"05/24/22 00:00:00"
"BIMGW2021023","CS137","IMGW03",,0.58,"W",37.93103448275863,,"05/24/22 00:00:00"
"BIMGW2021024","CS137","IMGW03",,1.49,"W",16.10738255033557,,"05/24/22 00:00:00"
"BIMGW2021025","CS137","IMGW03",,0.8100000000000001,"W",18.51851851851852,,"05/24/22 00:00:00"
"BIMGW2021026","CS137","IMGW03",,0.75,"W",25.33333333333333,,"05/24/22 00:00:00"
"BIMGW2021027","CS137","IMGW03",,0.74,"W",28.37837837837838,,"05/24/22 00:00:00"
"BIMGW2021028","CS137","IMGW03",,1.12,"W",19.64285714285714,,"05/24/22 00:00:00"
"BIMGW2021029","CS137","IMGW03",,0.46,"W",,,"05/24/22 00:00:00"
"BIMGW2021030","CS137","IMGW03",,1.22,"W",19.67213114754098,,"05/24/22 00:00:00"
"BIMGW2021031","CS137","IMGW03",,1.53,"W",16.33986928104575,,"05/24/22 00:00:00"
"BIMGW2021032","CS137","IMGW03",,2.25,"W",11.55555555555556,,"05/24/22 00:00:00"
"BIMGW2021033","CS137","IMGW03",,4.12,"W",5.097087378640777,,"05/24/22 00:00:00"
"BIMGW2021034","CS137","IMGW03",,4.45,"W",5.842696629213483,,"05/24/22 00:00:00"
"BIMGW2021035","CS137","IMGW03",,1.59,"W",15.72327044025157,,"05/24/22 00:00:00"
"BIMGW2021036","CS137","IMGW03",,3.93,"W",5.597964376590331,,"05/24/22 00:00:00"
"BIMGW2021037","CS137","IMGW03",,2.6,"W",9.23076923076923,,"05/24/22 00:00:00"
"BIMGW2021038","CS137","IMGW03",,1.18,"W",12.71186440677966,,"05/24/22 00:00:00"
"BIMGW2021039","CS137","IMGW03",,1.71,"W",8.771929824561404,,"05/24/22 00:00:00"
"BIMGW2021040","CS137","IMGW03",,1.05,"W",16.19047619047619,,"05/24/22 00:00:00"
"BIMGW2021041","CS137","IMGW03",,2.76,"W",7.971014492753624,,"05/24/22 00:00:00"
"BIMGW2021042","CS137","IMGW03",,2.55,"W",8.23529411764706,,"05/24/22 00:00:00"
"BIMGW2021043","CS137","IMGW03",,2.42,"W",7.851239669421488,,"05/24/22 00:00:00"
"BIMGW2021044","CS137","IMGW03",,1.94,"W",11.34020618556701,,"05/24/22 00:00:00"
"BIMGW2021045","CS137","IMGW03",,2.21,"W",9.502262443438914,,"05/24/22 00:00:00"
"BIMGW2021046","CS137","IMGW03",,4.25,"W",5.882352941176471,,"05/24/22 00:00:00"
"BIMGW2021047","CS137","IMGW03",,1.04,"W",17.30769230769231,,"05/24/22 00:00:00"
"BIMGW2021048","CS137","IMGW03",,1.43,"W",13.28671328671329,,"05/24/22 00:00:00"
"BIMGW2021049","CS137","IMGW03",,1.83,"W",13.66120218579235,,"05/24/22 00:00:00"
"BIMGW2021050","CS137","IMGW03",,1.37,"W",17.51824817518248,,"05/24/22 00:00:00"
"BIMGW2021051","CS137","IMGW03",,0.92,"W",21.73913043478261,,"05/24/22 00:00:00"
"BIMGW2021052","CS137","IMGW03",,2.1,"W",11.42857142857143,,"05/24/22 00:00:00"
"BVTIG2021001","K40","VTIG01",,132,"W",6.65,,"05/31/22 00:00:00"
"BVTIG2021001","CS137","VTIG01",,2.73,"W",6.17,,"05/31/22 00:00:00"
"BVTIG2021001","CO60","VTIG01","<",0.03701,"W",,,"05/31/22 00:00:00"
"BVTIG2021001","CS134","VTIG01","<",0.02538,"W",,,"05/31/22 00:00:00"
"BVTIG2021001","PB210","VTIG01","<",0.2955,"W",,,"05/31/22 00:00:00"
"BVTIG2021002","CS137","VTIG01",,1.18,"W",7.08,,"05/31/22 00:00:00"
"BVTIG2021002","K40","VTIG01",,85.7,"W",6.62,,"05/31/22 00:00:00"
"BVTIG2021002","PB210","VTIG01","<",1.3,"W",,,"05/31/22 00:00:00"
"BVTIG2021002","CS134","VTIG01","<",0.1308,"W",,,"05/31/22 00:00:00"
"BVTIG2021002","CO60","VTIG01","<",0.1295,"W",,,"05/31/22 00:00:00"
"BVTIG2021003","CS137","VTIG01",,2.46,"W",5.98,,"05/31/22 00:00:00"
"BVTIG2021003","K40","VTIG01",,147,"W",6.3,,"05/31/22 00:00:00"
"BVTIG2021003","CS134","VTIG01","<",0.03337,"W",,,"05/31/22 00:00:00"
"BVTIG2021003","PB210","VTIG01","<",0.4043,"W",,,"05/31/22 00:00:00"
"BVTIG2021003","CO60","VTIG01","<",0.03882,"W",,,"05/31/22 00:00:00"
"BVTIG2021004","CO60","VTIG01","<",0.01334,"W",,,"05/31/22 00:00:00"
"BVTIG2021004","K40","VTIG01",,81.09999999999999,"W",6.62,,"05/31/22 00:00:00"
"BVTIG2021004","CS137","VTIG01",,0.6,"W",6.21,,"05/31/22 00:00:00"
"BVTIG2021004","CS134","VTIG01","<",0.01211,"W",,,"05/31/22 00:00:00"
"BVTIG2021004","PB210","VTIG01",,0.608,"W",,,"05/31/22 00:00:00"
"BVTIG2021005","K40","VTIG01",,77.7,"W",8.98,,"05/31/22 00:00:00"
"BVTIG2021005","PB210","VTIG01","<",0.2072,"W",,,"05/31/22 00:00:00"
"BVTIG2021005","CO60","VTIG01","<",0.01186,"W",,,"05/31/22 00:00:00"
"BVTIG2021005","CS137","VTIG01",,0.389,"W",10.86,,"05/31/22 00:00:00"
"BVTIG2021006","K40","VTIG01",,97.3,"W",8.98,,"05/31/22 00:00:00"
"BVTIG2021006","CS137","VTIG01",,0.8179999999999999,"W",10.83,,"05/31/22 00:00:00"
"BVTIG2021006","PB210","VTIG01","<",0.286,"W",,,"05/31/22 00:00:00"
"BVTIG2021006","CO60","VTIG01","<",0.01407,"W",,,"05/31/22 00:00:00"
"BVTIG2021006","CS134","VTIG01","<",0.01185,"W",,,"05/31/22 00:00:00"
"BVTIG2021007","CO60","VTIG01","<",0.00933,"W",,,"05/31/22 00:00:00"
"BVTIG2021007","CS137","VTIG01",,0.896,"W",6.12,,"05/31/22 00:00:00"
"BVTIG2021007","K40","VTIG01",,78,"W",6.62,,"05/31/22 00:00:00"
"BVTIG2021007","PB210","VTIG01","<",0.12,"W",,,"05/31/22 00:00:00"
"BVTIG2021007","CS134","VTIG01","<",0.007481,"W",,,"05/31/22 00:00:00"
"BVTIG2021008","CS137","VTIG01",,1.16,"W",10.82,,"05/31/22 00:00:00"
"BVTIG2021008","CO60","VTIG01","<",0.01279,"W",,,"05/31/22 00:00:00"
"BVTIG2021008","PB210","VTIG01","<",0.3198,"W",,,"05/31/22 00:00:00"
"BVTIG2021008","K40","VTIG01",,91.90000000000001,"W",8.98,,"05/31/22 00:00:00"
"BVTIG2021008","CS134","VTIG01","<",0.01103,"W",,,"05/31/22 00:00:00"
"BVTIG2021009","CO60","VTIG01","<",0.01355,"W",,,"05/31/22 00:00:00"
"BVTIG2021009","K40","VTIG01",,86.7,"W",8.98,,"05/31/22 00:00:00"
"BVTIG2021009","PB210","VTIG01","<",0.3374,"W",,,"05/31/22 00:00:00"
"BVTIG2021009","CS137","VTIG01",,1.73,"W",10.82,,"05/31/22 00:00:00"
"BVTIG2021009","CS134","VTIG01","<",0.01185,"W",,,"05/31/22 00:00:00"
"BVTIG2021010","K40","VTIG01",,807,"D",6.63,,"05/31/22 00:00:00"
"BVTIG2021010","CS137","VTIG01",,10.9,"D",6.15,,"05/31/22 00:00:00"
"BVTIG2021010","PB210","VTIG01",,14.8,"D",9.140000000000001,,"05/31/22 00:00:00"
"BVTIG2021010","CO60","VTIG01","<",0.1342,"D",,,"05/31/22 00:00:00"
"BVTIG2021010","CS134","VTIG01","<",0.1329,"D",,,"05/31/22 00:00:00"
"BVTIG2021010","SR90","VTIG02",,1.37473291812782,"D",5.9,,"05/31/22 00:00:00"
"BRISO2022001","CS137    ","RISO01",,0.31,"W",11,,"05/06/24 00:00:00"
"BRISO2022002","CS137    ","RISO01",,0.51,"W",11,,"05/06/24 00:00:00"
"BRISO2022003","CS137","RISO01",,0.38,"W",11,,"05/06/24 00:00:00"
"BRISO2022004","CS137","RISO01",,0.43,"W",11,,"05/06/24 00:00:00"
"BRISO2022005","CS137","RISO01",,1.49,"W",11,,"05/06/24 00:00:00"
"BRISO2022006","CS137","RISO01",,1.7,"W",11,,"05/06/24 00:00:00"
"BRISO2022007","CS137","RISO01",,1.7,"W",11,,"05/06/24 00:00:00"
"BRISO2022008","CS137","RISO01",,0.11,"W",11,,"05/06/24 00:00:00"
"BRISO2022009","CS137","RISO01",,0.79,"W",12,,"05/06/24 00:00:00"
"BEBRS2022001","K40","EBRS01",,611,"D",4.09,,"05/06/24 00:00:00"
"BEBRS2022001","CS137","EBRS01",,9.699999999999999,"D",4.12,,"05/06/24 00:00:00"
"BEBRS2022002","K40","EBRS01",,594,"D",4.21,,"05/06/24 00:00:00"
"BEBRS2022002","CS137","EBRS01",,6.3,"D",4.76,,"05/06/24 00:00:00"
"BEBRS2022003","K40","EBRS01",,89,"W",3.93,,"05/06/24 00:00:00"
"BEBRS2022003","CS137","EBRS01",,1.8,"W",5.56,,"05/06/24 00:00:00"
