KEY,COUNTRY,LABORATORY,SEQUENCE,DATE,YEAR,MONTH,DAY,STATION,LATITUDE ddmmmm,LATITUDE dddddd,LONGITUDE ddmmmm,LONGITUDE dddddd,SDEPTH,RUBIN,BIOTATYPE,TISSUE,NO,LENGTH,WEIGHT,DW%,LOI%,MORS_SUBBASIN,HELCOM_SUBBASIN,DATE_OF_ENTRY
"BVTIG2009045",6,"VTIG",2009045,"12/06/09 00:00:00",2009,12,6,"BSFI4",55.01,55.0145,17.25,17.4215,34,"GADU MOR","F",5,"24",45.3,856.3,19.32,93.09999999999999,4,6,"04/14/11 00:00:00"
"BVTIG2009046",6,"VTIG",2009046,"12/07/09 00:00:00",2009,12,7,"BSFI1",54.27,54.4465,19.19,19.3195,61,"GADU MOR","F",5,"12",56.5,1763.3,18.56,93.3,4,4,"04/14/11 00:00:00"
"BVTIG2009047",6,"VTIG",2009047,"12/08/09 00:00:00",2009,12,8,"BSFI2",54.26,54.4405,19.05,19.0805,64,"GADU MOR","F",5,"12",56.7,1750,18.12,93.2,4,4,"04/14/11 00:00:00"
"BVTIG2009048",6,"VTIG",2009048,"12/08/09 00:00:00",2009,12,8,"BSFI2",54.25,54.423,19.04,19.0695,48,"PLAT FLE","F",5,"38",30.9,410.5,24.49,94.2,4,4,"04/14/11 00:00:00"
"BVTIG2009049",6,"VTIG",2009049,"12/08/09 00:00:00",2009,12,8,"BSFI2",54.27,54.446833,19.04,19.0705,66,"SPRA SPR","F",1,"877",9.300000000000001,5.7,27.1,91.40000000000001,4,4,"04/14/11 00:00:00"
"BVTIG2009050",6,"VTIG",2009050,"12/09/09 00:00:00",2009,12,9,"BSFI3",54.48,54.807167,18.42,18.6995,60,"SPRA SPR","F",1,"877",9.300000000000001,5.7,29.7,92.5,4,4,"04/14/11 00:00:00"
"BVTIG2009051",6,"VTIG",2009051,"12/09/09 00:00:00",2009,12,9,"BSFI3",54.49,54.812833,18.42,18.697167,59,"GADU MOR","F",5,"3",92.3,6616.7,18.59,93.3,4,4,"04/14/11 00:00:00"
"BVTIG2009052",6,"VTIG",2009052,"12/11/09 00:00:00",2009,12,11,"BMEB12",54.14,54.2345,11.43,11.717667,26,"CLUP HAR","F",1,"408",11.75,10.7,24.8,89.3,5,16,"04/14/11 00:00:00"
"BVTIG2009053",6,"VTIG",2009053,"12/11/09 00:00:00",2009,12,11,"BMEB12",54.14,54.2345,11.43,11.717667,26,"SPRA SPR","F",1,"667",10.16,7.5,30.83,92.09999999999999,5,16,"04/14/11 00:00:00"
"BVTIG2009054",6,"VTIG",2009054,"12/11/09 00:00:00",2009,12,11,"BMEB12",54.1407,54.2345,11.43,11.71767,26,"ENGR ENC","F",1,"168",10.9,7.9,25.79,89.2,5,16,"04/18/11 00:00:00"
"BVTIG2009055",6,"VTIG",2009055,"12/11/09 00:00:00",2009,12,11,"BMEB12",54.14,54.2345,11.43,11.717667,26,"LIMA LIM","F",1,"31",23.4,161.8,25.88,87.2,5,16,"04/14/11 00:00:00"
"BVTIG2009056",6,"VTIG",2009056,"12/14/09 00:00:00",2009,12,14,"BGR1",57.5,57.828667,23.56,23.937,34,"SPRA SPR","F",1,"314",13.7,15.9,24.02,88.7,14,14,"04/14/11 00:00:00"
"BVTIG2009057",6,"VTIG",2009057,"12/14/09 00:00:00",2009,12,14,"BGR1",57.5,57.828667,23.56,23.937,34,"OSME EPE","F",1,"237",14.8,20,20.67,87.5,14,14,"04/14/11 00:00:00"
"BVTIG2009058",6,"VTIG",2009058,"12/14/09 00:00:00",2009,12,14,"BGR1",57.5,57.828667,23.56,23.937,34,"SADU ENT","B",41,"541",6.34,3.7,19.56,62.9,14,14,"04/14/11 00:00:00"
"BVTIG2009059",6,"VTIG",2009059,"12/14/09 00:00:00",2009,12,14,"BGR1",57.507,57.845,23.5528,23.921333,32,"ZOAR VIV","F",1,"131",17.5,21.6,19.56,84.3,14,14,"04/18/11 00:00:00"
"BVTIG2009060",6,"VTIG",2009060,"12/14/09 00:00:00",2009,12,14,"BGR1",57.509,57.848333,23.5624,23.937333,32,"GYMN CER","F",1,"63",17.9,80.3,29.94,85.59999999999999,14,14,"04/18/11 00:00:00"
"BVTIG2009061",6,"VTIG",2009061,"12/15/09 00:00:00",2009,12,15,"BGR2",57.2081,57.346833,23.1438,23.239667,29,"MYOX SCO","F",1,"21",24.6,238,22.9,85.90000000000001,14,14,"04/18/11 00:00:00"
"BVTIG2009062",6,"VTIG",2009062,"12/15/09 00:00:00",2009,12,15,"BGR2",57.21,57.3425,23.15,23.243167,29,"OSME EPE","F",1,"274",14,18.6,21.28,88.3,14,14,"04/14/11 00:00:00"
"BVTIG2009063",6,"VTIG",2009063,"12/16/09 00:00:00",2009,12,16,"BGR3",57.06,57.095167,23.57,23.954833,25,"SPRA SPR","F",1,"368",12.7,13.6,23.63,88.90000000000001,14,14,"04/14/11 00:00:00"
"BVTIG2009064",6,"VTIG",2009064,"12/16/09 00:00:00",2009,12,16,"BGR3",57.0608,57.101333,23.5779,23.963167,26,"ZOAR VIV","F",1,"117",20.9,42.8,17.88,85,14,14,"04/18/11 00:00:00"
"BVTIG2009065",6,"VTIG",2009065,"12/18/09 00:00:00",2009,12,18,"BBHOL3",54.36,54.592833,15.1,15.171167,54,"SPRA SPR","F",1,"431",11.4,11.6,30.52,92.90000000000001,6,6,"04/14/11 00:00:00"
"BVTIG2009066",6,"VTIG",2009066,"12/18/09 00:00:00",2009,12,18,"BBHOL3",54.35,54.591167,15.05,15.077,51,"GADU MOR","F",5,"5",70.7,3914,19.09,93.3,6,6,"04/14/11 00:00:00"
"BVTIG2009067",6,"VTIG",2009067,"12/19/09 00:00:00",2009,12,19,"BKIBU1",54.33,54.543333,10.44,10.730833,24,"LIMA LIM","F",1,"74",17.8,67.59999999999999,23.85,85.59999999999999,5,15,"04/14/11 00:00:00"
"BVTIG2009068",6,"VTIG",2009068,"12/19/09 00:00:00",2009,12,19,"BKIBU1",54.33,54.543333,10.44,10.730833,24,"GADU MOR","F",5,"3",85,6500,19.41,92.90000000000001,5,15,"04/14/11 00:00:00"
"BVTIG2009069",6,"VTIG",2009069,"12/19/09 00:00:00",2009,12,19,"BKIBU1",54.32,54.537333,10.42,10.7035,22,"PLEU PLA","F",5,"53",28.4,265.5,21.24,94.2,5,15,"04/14/11 00:00:00"
"BVTIG2010001",6,"VTIG",2010001,"02/15/10 00:00:00",2010,2,15,"BARC2",55.0256,55.042667,13.27,13.450001,0,"SPRA SPR","F",1,"494",12.1,12.100000381,26.46,91.5,2,2,"10/24/11 00:00:00"
"BVTIG2010002",6,"VTIG",2010002,"02/17/10 00:00:00",2010,2,17,"SD24",55.105,55.174999,14.175,14.291667,0,"MERL MNG","F",5,"44",28.700001,188,20.32,92.59999999999999,2,2,"10/24/11 00:00:00"
"BVTIG2010003",6,"VTIG",2010003,"02/17/10 00:00:00",2010,2,17,"SD24",55.105,55.174999,14.175,14.291667,0,"MERL MNG","F",5,"56",28.700001,188,20.91,92.7,2,2,"10/24/11 00:00:00"
"BVTIG2010004",6,"VTIG",2010004,"03/12/10 00:00:00",2010,3,12,"BBHOL5",55.169998,55.28333,15.575,15.958333,0,"GADU MOR","F",5,"22",43.400002,850.09997559,18.83,93,6,6,"10/24/11 00:00:00"
"BVTIG2010005",6,"VTIG",2010005,"03/13/10 00:00:00",2010,3,13,"BBHOL5",55.169998,55.28333,15.575,15.958333,0,"GADU MOR","F",5,"13",46.200001,1017,19.23,93,6,6,"10/24/11 00:00:00"
"BVTIG2010006",6,"VTIG",2010006,"03/17/10 00:00:00",2010,3,17,"BARC2",54.439999,54.733331,13.165,13.275,0,"CLUP HAR","F",5,"103",25,161.19999695,34.6,96,2,2,"10/24/11 00:00:00"
"BVTIG2010007",6,"VTIG",2010007,"03/20/10 00:00:00",2010,3,20,"BBHOL5",55.158001,55.263335,15.547,15.911667,0,"GADU MOR","F",5,"16",46.299999,942,18.27,93.2,6,6,"10/24/11 00:00:00"
"BVTIG2010008",6,"VTIG",2010008,"03/20/10 00:00:00",2010,3,20,"BBHOL5",55.158001,55.263335,15.547,15.911667,0,"GADU MOR","F",5,"15",47.5,1147,18.43,93.2,6,6,"10/24/11 00:00:00"
"BVTIG2010009",6,"VTIG",2010009,"03/20/10 00:00:00",2010,3,20,"SD24",54.16,54.266666,13.32,13.533333,0,"CLUP HAR","F",1,"70",29.299999,212,30.49,96,2,2,"10/24/11 00:00:00"
"BVTIG2010010",6,"VTIG",2010010,"04/06/10 00:00:00",2010,4,6,"SD24",54.119999,54.199998,13.38,13.633334,0,"CLUP HAR","F",5,"76",28.799999,197,29.78,95.5,2,2,"10/24/11 00:00:00"
"BVTIG2010011",6,"VTIG",2010011,"04/11/10 00:00:00",2010,4,11,"SD24",54.169998,54.28333,13.335,13.558333,0,"CLUP HAR","F",5,"72",28.5,219,30.2,95.7,2,2,"10/24/11 00:00:00"
"BVTIG2010012",6,"VTIG",2010012,"04/18/10 00:00:00",2010,4,18,"SD22",53.536999,53.894998,10.491,10.818334,0,"CLUP HAR","F",5,"79",28.9,211,31.53,95.8,5,16,"10/24/11 00:00:00"
"BVTIG2010013",6,"VTIG",2010013,"04/18/10 00:00:00",2010,4,18,"SD25",54.59,54.983334,15.21,15.35,0,"GADU MOR","F",5,"10",47.5,1166,19.24,93.40000000000001,6,6,"10/24/11 00:00:00"
"BVTIG2010014",6,"VTIG",2010014,"04/18/10 00:00:00",2010,4,18,"SD25",54.59,54.983334,15.21,15.35,0,"GADU MOR","F",5,"12",45.5,996,19.09,93.09999999999999,6,6,"10/24/11 00:00:00"
"BVTIG2010015",6,"VTIG",2010015,"04/21/10 00:00:00",2010,4,21,"SD25",54.580002,54.96667,15.34,15.566667,0,"PLAT FLE","F",1,"85",27.200001,189,21.13,83.3,6,6,"10/24/11 00:00:00"
"BVTIG2010016",6,"VTIG",2010016,"04/29/10 00:00:00",2010,4,29,"SD25",55.110001,55.183334,15.39,15.650001,0,"GADU MOR","F",5,"16",45.900002,973,18.22,93.3,6,6,"10/24/11 00:00:00"
"BVTIG2010017",6,"VTIG",2010017,"04/29/10 00:00:00",2010,4,29,"SD25",55.110001,55.183334,15.39,15.650001,0,"GADU MOR","F",5,"20",45.5,1014,17.37,93,6,6,"10/24/11 00:00:00"
"BVTIG2010018",6,"VTIG",2010018,"05/17/10 00:00:00",2010,5,17,"BBHOL5",55.119999,55.199998,15.5,15.833333,0,"GADU MOR","F",5,"17",46.200001,996,18.45,93.2,6,6,"10/24/11 00:00:00"
"BVTIG2010019",6,"VTIG",2010019,"05/17/10 00:00:00",2010,5,17,"BBHOL5",55.119999,55.199998,15.5,15.833333,0,"GADU MOR","F",5,"12",54.200001,1780,18.04,93.2,6,6,"10/24/11 00:00:00"
"BVTIG2010020",6,"VTIG",2010020,"08/25/10 00:00:00",2010,8,25,"BMEB12",54.2491,54.415166,11.2386,11.397666,0,"LIMA LIM","F",1,"47",20.120001,108.51000214,23.16,84.7,5,16,"10/24/11 00:00:00"
"BVTIG2010021",6,"VTIG",2010021,"08/25/10 00:00:00",2010,8,25,"BMEB12",54.2188,54.364666,11.2534,11.422333,0,"SPRA SPR","F",1,"361",12.45,14.75,29.46,92.3,5,16,"10/24/11 00:00:00"
"BVTIG2010022",6,"VTIG",2010022,"08/26/10 00:00:00",2010,8,26,"BARC2",54.465199,54.775331,13.5718,13.953,0,"GADU MOR","F",5,"17",51.240002,1282,18.63,93,2,2,"10/24/11 00:00:00"
"BVTIG2010023",6,"VTIG",2010023,"08/26/10 00:00:00",2010,8,26,"BARC2",54.465199,54.775331,13.5718,13.953,0,"CLUP HAR","F",1,"84",20.41,65.040000916,26.58,90.8,2,2,"10/24/11 00:00:00"
"BVTIG2010024",6,"VTIG",2010024,"08/26/10 00:00:00",2010,8,26,"BARC2",54.5037,54.8395,14.0071,14.011834,0,"PLAT FLE","F",5,"35",31.49,383.42999268,24.04,94.09999999999999,2,2,"10/24/11 00:00:00"
"BVTIG2010025",6,"VTIG",2010025,"08/26/10 00:00:00",2010,8,26,"BARC2",54.494999,54.824998,13.5888,13.981334,0,"SPRA SPR","F",1,"552",11.43,10.659999847,28.41,92.09999999999999,2,2,"10/24/11 00:00:00"
"BVTIG2010026",6,"VTIG",2010026,"08/27/10 00:00:00",2010,8,27,"BARC2",54.471298,54.785497,13.1012,13.168667,0,"SPRA SPR","F",1,"273",12.4,13.829999924,27.86,91.8,2,2,"10/24/11 00:00:00"
"BVTIG2010027",6,"VTIG",2010027,"08/27/10 00:00:00",2010,8,27,"BARC2",54.471298,54.785497,13.1012,13.168667,0,"CLUP HAR","F",1,"119",17.690001,35.299999237,24.95,89.09999999999999,2,2,"10/24/11 00:00:00"
"BVTIG2010028",6,"VTIG",2010028,"08/27/10 00:00:00",2010,8,27,"BARC2",54.471298,54.785497,13.1012,13.168667,0,"GADU MOR","F",5,"28",43.959999,752,18.83,92.8,2,2,"10/24/11 00:00:00"
"BVTIG2010029",6,"VTIG",2010029,"08/28/10 00:00:00",2010,8,28,"BKIBU1",54.327301,54.545502,10.4496,10.749334,0,"LIMA LIM","F",1,"54",20.389999,108.88999939,22.87,85.3,5,15,"10/24/11 00:00:00"
"BVTIG2010030",6,"VTIG",2010030,"08/28/10 00:00:00",2010,8,28,"BKIBU1",54.345501,54.575835,10.2921,10.486833,0,"CLUP HAR","F",1,"123",16.860001,16.190000534,31.31,92.3,5,15,"10/24/11 00:00:00"
"BVTIG2010031",6,"VTIG",2010031,"08/28/10 00:00:00",2010,8,28,"BKIBU1",54.345501,54.575835,10.2921,10.486833,0,"SPRA SPR","F",1,"249",13.06,16.190000534,29,92,5,15,"10/24/11 00:00:00"
"BVTIG2010032",6,"VTIG",2010032,"06/11/10 00:00:00",2010,6,11,"BARC2",54.509998,54.849997,13.36,13.599999,0,"PLAT FLE","F",5,"72",28,260,21.85,93.90000000000001,2,2,"10/24/11 00:00:00"
"BVTIG2010033",6,"VTIG",2010033,"07/13/10 00:00:00",2010,7,13,"SD24",54.209999,54.349998,14.01,14.016667,0,"PLAT FLE","F",5,"73",26.299999,248,25.94,95.2,2,6,"10/24/11 00:00:00"
"BVTIG2010034",6,"VTIG",2010034,"08/23/10 00:00:00",2010,8,23,"SD22",54.099998,54.166664,11.34,11.566667,0,"GADU MOR","F",5,"21",42.900002,721,19.13,93.3,5,16,"10/24/11 00:00:00"
"BVTIG2010035",6,"VTIG",2010035,"08/23/10 00:00:00",2010,8,23,"SD22",54.099998,54.166664,11.34,11.566667,0,"GADU MOR","F",5,"16",46.400002,931,19.1,93.2,5,16,"10/24/11 00:00:00"
"BVTIG2010036",6,"VTIG",2010036,"09/05/10 00:00:00",2010,9,5,"SD24",54.34,54.566667,14.26,14.433334,0,"GADU MOR","F",5,"16",44.599998,889,19.03,93.5,2,6,"10/24/11 00:00:00"
